text,v2_Custom-trained_Spacy_Person,v2_Custom-trained_Spacy_Location,Pre-trained_Spacy_Person,Pre-trained_Spacy_Location
"die falsche Behauptung auf, dass dieses Wort soviel Unheil angerichtet",[],[],[],[]
"hat. Natürlich ist es unsere Pflicht, alle möglichen Missverständnisse",['Natürlich'],[],[],[]
"in dieser Beziehung zu zerstreuen, und wir wiederholen und können",[],[],[],[]
"immer und ewig wiederholen, und acceptieren das, was der Herr Vor¬",['Herr'],[],[],[]
"redner in seiner ganz praktischen Art zum Ausdrucke gebracht hat,",[],[],[],[]
"dass wir in den hebräischen Zeitungen wiederholen sollten, dass der",[],[],[],[]
"Zionismus das religiöse Gebiet nicht streift, aber wir dürfen uns nicht",[],[],[],[]
von der Culturarbeit fernehalten. Wenn der Congress nicht formell,[],[],[],[]
"darin wirken kann, so soll er wenigstens die Principien aufstellen,",[],[],[],[]
"wenigstens ein richtiges Gefühl haben für diese Arbeiten, sie besprechen,",[],[],[],[]
"sonst werden diese Arbeiten auch geschehen, aber anderwärts, und",[],[],[],[]
"andere Parteien, andere Richtungen werden sich dieser Arbeiten",[],[],[],[]
"bemächtigen und sie in ihre Bahnen lenken, und das wäre eine Gefahr",[],['Bahnen'],[],[]
für den Zionismus. (Lebhafter Beifall und Händeklatschen.),[],[],[],[]
"Wir wiederholen es immer und ewig, der Zionismus ist nicht",[],[],[],[]
"eine Partei, er ist das ganze jüdische Volk. Ich führe diesen Gedanken",[],[],[],[]
"näher aus und sage, der Zionismus ist nicht nur der palästinensische",[],[],[],[]
"Zionismus, er ist der Zionismus des ganzen jüdischen Volkes, Palästina",[],['Palästina'],[],[]
211,[],[],[],[]
"inbegriffen. Wenn er allgemein behandelt werden soll, muss er auch",[],[],[],[]
praktisch allgemein behandelt werden. Wir müssen uns unsere Pflicht,[],[],[],[]
"vergegenwärtigen, dass es uns nicht darauf ankommt, eine religiöse",[],[],[],[]
"Partei zu reizen, die Cultur für eine Partei zu monopolisieren; wenn",[],[],[],[]
"wir von Cultur sprechen, sprechen wir vor allem von der materiellen,",[],[],[],[]
"ökonomischen Entwicklung unseres Volkes, von seiner Vorbereitung",[],[],[],[]
"zur productiven Arbeit, von der Schaffung eines Ackerbaustandes, der",[],[],[],[]
doch eine conditio sine qua non ist für die Entstehung des jüdischen,[],[],[],[]
"Staates. Das ist allgemein menschliche Cultur, in der leider ein grosser",[],[],[],[]
Theil unseres Volkes zurückgeblieben ist.,[],[],[],[]
"In dieser Richtung müssen wir arbeiten, und das ganze Programm",[],['Programm'],[],[]
der Arbeit enthält nichts Anstössiges für die Vertreter der extremst-,[],[],[],[]
"orthodoxen Partei. Für mich ist Cultur auch, was der Rabbiner vor¬",[],[],[],[]
"trägt, für mich ist jüdische Cultur ebenso eine Talmud-Gesellschaft",[],[],[],[]
"im orthodoxen Sinne, wie eine Gesellschaft zur Förderung der",[],[],[],[]
hebräischen Literatur und Geschichte. Der Zionismus umfasst alle,[],[],[],[]
"er, getreu",[],[],[],[]
"Parteien. Aber es muss ausgesprochen werden, dass",[],['Parteien'],[],[]
"seinem ursprünglichen Plane die Pflicht auferlegt, für die jüdischen",[],[],[],[]
"Massen zu sorgen, um ihre allgemein menschliche wie jüdische Cultur",[],[],[],[]
"zu pflegen und alle Schritte zu thun, welche in dieser Richtung gethan",[],[],[],[]
"werden müssen, dass er von den Zionisten verlangt, dass sie fortwährend",[],[],[],[]
und unaufhörlich weiter diese Arbeit führen. Natürlich müssen in dieser,[],[],[],[]
Beziehung die Bedingungen der verschiedenen Länder und Parteien,[],[],[],[]
berücksichtigt werden. Deshalb kann die technische Arbeit von hier,[],[],[],[]
"nicht ausgehen, aber die geistige muss von hier aus beeinflusst werden.",[],[],[],[]
(Stürmischer Beifall und Händeklatschen.),[],[],[],[]
Del. Rosenberger: Ich beantrage nunmehr die Beschränkung der,['Del'],[],[],['Del.']
Redezeit auf fünf Minuten.,['Redezeit'],[],[],[]
Vors. Dr. Mandelstamm (den Vorsitz übernehmend): Wer für diesen,['Dr. Mandelstamm'],['Vors.'],['Mandelstamm'],[]
"Antrag ist, den bitte ich die Hand zu erheben. (Geschieht.) Ich bitte",[],['Geschieht'],[],[]
um die Gegenprobe. (Nach einer Pause: Ist angenommen.,[],[],[],[]
Del. Dr. Niemirower: Verehrte Anwesende! Die zionistische Idee,"['Del', 'Dr. Niemirower']",[],['Del.'],[]
"wird nur dann siegen, wenn man den Ideen Zions gerecht wird. Wir",[],[],[],[]
"werden uns nur dann begeister können für diesen heiligen Kampf,",[],[],[],[]
"um die Erhaltung unseres Stammes, wenn dem jüdischen Geiste im",[],[],[],[]
Congresse ein Organ geschaffen werden wird. Das alte Prophetenwort:,[],[],[],['Congresse']
"aus Zion kommt die Thora, kann dahin erweitert werden, dass wir",[],['Thora'],[],['Zion']
nur durch die jüdische Cultur nach Zion kommen werden.,[],[],[],['Zion']
"Ich muss Ihnen das wiederholen, was ich in der Commission",[],[],[],[]
gesagt habe. Wir sind schlechter daran als in der alten Zeit bei der,[],[],[],[]
Zerstörung des jüdischen Staates. Damals hatte sich ein Rabbiner an,['Damals'],[],[],[]
"den Feind wenden müssen mit der Bitte, er solle ihm Jamne und seine",[],['Jamne'],['Jamne'],[]
"Weisen schenken. Heute müssen wir uns an die Rabbiner wenden, dass",[],[],[],[]
sie uns Jamne und seine Weisen schenken sollen. Ich kann Ihnen,[],['Jamne'],['Jamne'],[]
"sagen: Wie gross auch die materielle Judennoth in Rumänien ist, so",[],['Rumänien'],[],['Rumänien']
"ist doch die geistige Judennoth eine viel grössere, eine viel schlimmere.",['Judennoth'],[],[],[]
"Wir haben keine Schulen, und in den Schulen, die wir haben, wird",[],[],[],[]
"nicht hebräisch unterrichtet. Wenn von hier das Wort kommen würde,",[],[],[],[]
"dass es die heiligste Pflicht der Zionisten ist, mit aller Kraft einzutreten",[],[],[],[]
"dafür, dass die jüdische Cultur, die nicht im geringsten Widerspruche",[],['Widerspruche'],[],[]
"steht mit der Religion, gepflegt werde, so würde dies anders werden.",[],[],[],[]
"Ich muss mich dem anschliessen, was Dr. Kahn und Sokolow","['Dr. Kahn', 'Sokolow']",[],['Dr. Kahn'],[]
ausgeführt haben.,[],[],[],[]
"überlassen,",[],[],[],[]
"Wir dürfen nicht unseren Feinden, unseren Gegner",[],[],[],[]
diese Aufgabe zu erfüllen. Während in diesem Jahre in Berlin der,[],['Berlin'],[],['Berlin']
"Verein zur Pflege der jüdischen Sprache gegründet wurde, sollen wir",[],[],[],[]
14,[],[],[],[]
212,[],[],[],[]
"diese Bestrebungen fürchten? Nein, wir sind berufen, für die Hebung",['Nein'],[],[],[]
des jüdischen Geistes einzutreten.,[],[],[],[]
"Ich kann nichts beifügen, als den Antrag zu stellen, dass sowohl",[],[],[],[]
die Rede Reines als die Rede Sokolows als Flugschrift herausgegeben,['Sokolows'],[],['Sokolows'],[]
werden soll. (Beifall.),[],[],[],[]
Vors. Dr. Mandelstamm: Es ist der Antrag gestellt von Seite des,['Dr. Mandelstamm'],['Vors.'],[],[]
Herrn,['Herrn'],[],[],[]
"Dr. Niemirower, dass die Reden Reines und Sokolows in Druck","['Dr. Niemirower', 'Sokolows']",[],['Sokolows'],[]
gelegt,[],[],[],[]
werden. Ich schreite zur Abstimmung. (Rufe: Getrennte Abstim¬,[],[],[],[]
mung,[],[],[],[]
),[],[],[],[]
"Dr. Niemirower: Beide Reden hängen so miteinander zusammen,",['Dr. Niemirower'],[],[],[]
dass eine ohne die andere unbedingt verlieren würde. (Widerspruch.),[],[],[],[]
"Vors. Dr. Mandelstamm: Da zu wenig Delegierte anwesend sind, so",['Dr. Mandelstamm'],['Vors.'],[],[]
"möchte ich diese Frage zur Entscheidung bringen, wenn mehr anwesend",[],[],[],[]
sind. (Widerspruch.,[],[],[],[]
"Ich werde die Frage zur Abstimmung bringen,",[],[],[],[]
ob wir jetzt abstimmen oder die Entscheidung vertagen.,[],[],[],[]
"Diejenigen, die dafür sind, dass jetzt abgestimmt werde, mögen",[],[],[],[]
die Hand erheben. (Geschieht.),[],['Geschieht'],[],[]
Ich bitte um die Gegenprobe. (Dieselbe erfolgt.),[],['Dieselbe'],[],[]
"Es ist Stimmengleichheit vorhanden; ich entscheide mich dafür,",[],[],[],[]
dass,[],[],[],[]
etzt abgestimmt werde.,[],[],[],[]
"Del. Dr. Awinowitzky: Ich füge den Antrag hinzu, dass die Rede","['Del', 'Dr. Awinowitzky']",[],['Del.'],[]
Reines übersetzt werde.,[],['Reines'],[],[]
"Del. Motzkin: Die Reden werden ja so wie so gedruckt, sie werden","['Del', 'Motzkin']",[],[],['Del.']
"also zur allgemeinen Kenntnis gelangen, wozu Abdruck specieller",['Abdruck'],[],[],[]
Reden?,[],[],[],[]
"Del. Dr. Niemirower: Es ist auch beschlossen worden, die Rede","['Del', 'Dr. Niemirower']",[],['Del.'],[]
des Herrn Dr. Kahn als besonderes Agitationsmittel zu drücken.,['Herrn Dr. Kahn'],[],['Herrn Dr. Kahn'],[]
"Vors. Dr. Mandelstamm: Wer dafür ist, dass beide Reden gedruckt",['Dr. Mandelstamm'],['Vors.'],[],[]
"werden, möge die Hand erheben. (Geschieht.) Ich bitte um die Gegen¬",['Gegen¬'],['Geschieht'],[],[]
"probe. (Dieselbe erfolgt.) Es ist beschlossen, dass beide Reden gedruckt",[],"['probe.', 'Dieselbe']",[],[]
werden.,[],[],[],[]
Del. Klausner (zur Geschäftsordnung): Ich will nur ein paar Worte,['Del'],[],"['Del.', 'Klausner']",[]
"bemerken. Mir scheint, dass die ganze Culturdebatte eigentlich durch",[],[],[],[]
Irrthum zugespitzt worden ist.,[],['Irrthum'],[],[]
Wenn man das Wort „Cultur nicht,[],[],[],[]
"gebraucht, sondern gesagt hätte, wir wollen auf dem Congress über die",[],[],[],[]
"zionistische geistige Thätigkeit Beschluss fassen, so hätte niemand etwas",[],[],[],[]
dagegen gehabt. Man kann auch nichts dagegen haben.,[],[],[],[]
Der 3. Punkt des Baseler Programms spricht deutlich von der,['Baseler Programms'],[],[],[]
"zionistischen geistigen Thätigkeit. In diesem Punkte steht, dass der",[],[],[],[]
Zionismus sein Ziel durch Hebung des nationalen Selbstbewusstseins,[],[],[],[]
"erreicht, was nur geschehen kann, wenn die Erlernung der hebräischen",[],[],[],[]
"Sprache fortgesetzt wird, wenn man die jüdische Geschichte studiert,",[],[],[],[]
"wenn man alle geistigen, guten, jüdischen Eigenschaften pflegt. Das ist",[],[],[],[]
"deutlich genug, um uns zu beweisen, dass wir auf dem Congresse über",[],[],[],['Congresse']
"diese Frage nicht nur sprechen, sondern auch Beschluss fassen können.",[],[],[],[]
"Ich erinnere an die Worte Dr. Kahns, dass man sogar beab¬",['Dr. Kahns'],[],['Dr. Kahns'],[]
"sichtigt hat, die Culturfrage von der Tagesordnung abzusetzen. Ich",[],[],[],['sichtigt']
"meine, dass dies ganz gegen das Baseler Programm gewesen wäre;",['Baseler Programm'],[],[],[]
"denn das Baseler Programm sagt, dass von der geistigen Thätigkeit die",['Baseler Programm'],[],[],[]
"Rede sein muss. Wenn es nur jetzt, bei einer solchen Minderheit",[],[],[],[]
"möglich wäre, würde ich beantragen, dass der Congress beschliesse,",[],[],[],[]
dass man diese geistige zionistische Thätigkeit immer als einen Punkt,[],[],[],[]
des Programmes betrachten soll.,[],[],[],[]
"Der Congress kann natürlich nicht viel thun, aber er gibt der",[],[],[],[]
ganzen Thätigkeit seine Sanctionierung.,[],[],[],[]
.,[],[],[],[]
Wir betrachten dieses grosse,[],[],[],[]
"Ziel des Judenthums, das Erwachen des",['Ziel'],[],[],[]
jüdischen Volkes als Basis,[],['Basis'],[],[]
213,[],[],[],[]
"des Baseler Programmes. Davon soll immer gesprochen werden, und",['Baseler Programmes'],[],[],[]
"jeder Beschluss, den die verschiedenen örtlichen Organisationen fassen,",[],[],[],[]
"alle Thätigkeit, die in den verschiedenen Ländern ausgeübt wird, soll",[],[],[],[]
in das Actions-Comité hineinkommen und der Congress soll darüber,[],[],[],[]
"beschliessen. Ich beantrage, dass der Congress klar und deutlich aus¬",[],[],[],[]
"spreche, dass unter den Worten: „Zionistisch-geistige Thätigkeit“ ver¬",[],[],[],[]
"standen werde, was im dritten Punkte des Baseler Programmes steht.",['Baseler Programmes'],[],[],[]
Dagegen,[],[],[],[]
"können die Orthodoxen nichts haben, denn die Orthodoxen,",[],[],[],[]
"die nach Basel kommen, stehen auf dem Baseler Programme, und als",[],['Basel'],[],['Basel']
"auf dem Boden des Baseler Programmes stehend, müssen wir diesen",['Baseler Programmes'],[],[],[]
"Punkt beachten, und dieser Punkt ist unsere Cultur.",[],[],[],[]
Vors. Dr. Mandelstamm: Ich muss mich vorerst bei Herrn Josef,"['Dr. Mandelstamm', 'Herrn Josef']",['Vors.'],['Herrn Josef'],[]
"Rosenfeld entschuldigen. Ich dachte, er hätte auf das Wort verzichtet.",[],[],['Rosenfeld'],[]
"Dies ist nicht der Fall gewesen, und indem ich nochmals um Ent¬",[],[],[],[]
"schuldigung bitte, ertheile ich Herrn Rosenfeld das Wort.",['Herrn Rosenfeld'],[],['Herrn Rosenfeld'],[]
"Del. Josef Rosenfeld-Berdycze: Ich erlaube mir, den Antrag zu","['Del', 'Josef Rosenfeld-Berdycze']",[],['Josef Rosenfeld-Berdycze: Ich erlaube mir'],[]
stellen:,[],[],[],[]
Der hohe Congress,[],[],[],[]
"möge dafür Sorge tragen, der jüdisch¬",['Sorge'],[],[],[]
"nationalen Jugend jüdisch-geistige Nahrung zuzuführen, unsere jüdisch¬",[],[],[],[]
"nationale Entwicklung zu autorisieren, zu sanctionieren.",[],[],[],[]
"Diese „Sanction“ ist sehr nothwendig, da von Seiten der „prakti¬",[],[],[],[]
schen“,[],[],[],['schen“']
oder „politischen Zionisten den Culturanhängern so viele,[],[],[],[]
Hindernisse in den Weg gelegt wurden oder auch gelegt werden und,[],[],[],[]
"uns der Name „Zionist abgestritten wird. Diesen theuren Namen,",[],[],[],[]
welchen,[],[],[],[]
wir mit mit unserem Blute erkauften! Da sich eine „Chewra-,[],['Blute'],[],[]
"Kadischa unter Anführung moderner Torquemadas bildete, um die",['Kadischa'],[],['Kadischa'],[]
"Culturzionisten zu begraben, so ist es heilige Pflicht des Congresses,",[],[],[],[]
auch,[],[],[],[]
"diese zionistische Partei in Schutz zu nehmen, damit dadurch jeder",['Schutz'],[],[],[]
Streit,[],['Streit'],[],[]
vermieden wird. (Zustimmung und Zischen.,[],[],[],[]
Del. Schenkin: Ich beantrage Schluss der Debatte ohne,"['Del', 'Schenkin']",[],[],[]
Anhörung weiterer Redner und Schluss der Sitzung.,[],[],[],[]
Del. Dr. Krebs: Ich bin vier Tage hier am Congresse und Sie,"['Del', 'Dr. Krebs']",[],['Del.'],[]
haben,[],[],[],[]
mich nicht zum Worte kommen lassen. Ich bin kein Mann der,[],[],[],[]
"dem es nur darum zu thun ist, gesprochen zu haben, allein dies¬",[],[],[],[]
"Rede,",['Rede'],[],[],[]
"mal kann ich nicht darauf verzichten, das zu sagen, was ich zu sagen",[],[],[],[]
"habe,",[],[],[],[]
"wenn es mir erlaubt ist, das Wort zu nehmen.",[],[],[],[]
"Vors. Dr. Mandelstamm: Ich stelle den Antrag, ob die Herren",['Dr. Mandelstamm'],['Vors.'],[],[]
"geneigt sind, Herrn Dr. Krebs reden zu lassen. (Lebhafte Rufe: Nein!)","['Herrn Dr. Krebs', 'Nein']",[],[],[]
"Wir werden abstimmen. Jene, welche dafür sind, dass Herr",['Herr'],[],[],[]
"Dr. Krebs das Wort erhalte, wollen die Hand erheben. (Geschieht.)",['Dr. Krebs'],['Geschieht'],[],[]
Es ist die Majorität. Herr Dr. Krebs hat das Wort.,['Herr Dr. Krebs'],[],[],[]
Del. Dr. Krebs: Meine sehr geehrten Herren! Ich bitte um Ent¬,"['Del', 'Dr. Krebs']",[],['Del.'],[]
"schuldigung, wenn ich durch mein gebrochenes Deutsch Ihr feines",[],[],[],[]
"deutsches Ohr vielleicht verletze. Ich bin, meine Herren, ein Mann der",[],[],[],[]
"Praxis. Ich bin gleichzeitig Rabbiner, zu meinem Sprengel gehören",[],['Praxis'],[],[]
40 Gemeinden in den ackerbautreibenden Colonien Südrusslands. Ich,[],['Südrusslands'],[],['Südrusslands.']
"kann mir nun nicht denken, dass wir die ganze Culturfrage aufgeben",[],[],[],[]
sollen. Man fragt mich von verschiedenen Seiten: Sie arbeiten doch,[],[],[],[]
"für das Wohl der Juden in Russland, für eine Besserung ihrer Lage.",[],['Russland'],[],[]
Sie sind doch aber Zionist. Das ist ein Widerspruch. Wenn Sie im,[],[],[],[]
"allgemeinen für die Cultur arbeiten, dass es Ihren Landsleuten besser",[],[],[],[]
"gehen soll auf dem Boden, auf dem sie sich jetzt befinden, und doch",[],[],[],[]
Zionist sind...! Ich sage: Im Gegentheil. Wenn ich auch auf dem,[],['Gegentheil.'],[],[]
"Programme der zionistischen Partei stehe, so arbeite ich doch für die",[],[],[],[]
"allgemeine Cultur und fühle, dass ich nicht weniger Zionist bin als ein",[],[],[],[]
"anderer. Als Praktiker arbeite ich, wenn allgemeine Culturfragen",['Praktiker'],[],[],[]
214,[],[],[],[]
"berührt werden, im Sinne der Erziehung und der allgemeinen Cultur,",[],[],[],[]
wie der jüdischen Cultur mit allen meinen Kräften und denke gar nicht,[],[],[],[]
"daran, dass ich in Widerspruch gerathen kann mit dem Baseler",[],[],[],[]
"Programme. Ich meine, jeder ernste Zionist muss die Culturfrage auf¬",[],[],[],[]
"nehmen, und ich bin dadurch nicht weniger Zionist als andere, und",[],[],[],[]
unsere Sache kann auf diese Weise nur zu weiterem Gedeihen gelangen.,[],[],[],[]
Damit schliesse ich.,[],[],[],[]
"Vors. Dr. Mandelstamm: Es ist Schluss der Debatte beantragt, ohne",['Dr. Mandelstamm'],['Vors.'],[],[]
"Anhörung weiterer Redner. Wer dafür ist, wolle die Hand erheben.",[],[],[],[]
(Geschieht.) Der Antrag ist angenommen.,[],['Geschieht'],[],[]
"Del. Goldberg: Ich möchte bitten, dass bei Beginn der nächsten",['Del'],[],[],['Del. Goldberg: Ich möchte bitten']
Sitzung gleich die Abstimmung über die eingebrachten Anträge erfolge.,[],[],[],[]
Vors. Dr. Mandelstamm: Es tritt eine Pause von einer halben,['Dr. Mandelstamm'],['Vors.'],[],[]
Stunde ein.,['Stunde'],[],[],[]
(Die Sitzung wird um 2 Uhr 35 Min. unterbrochen.),[],[],[],[]
Nachmittagssitzung.,[],[],[],[]
Beginn : ½4 Uhr.,[],['Beginn'],[],[]
Vorsitzender: Dr. Herzl.,['Dr. Herzl'],[],[],[]
Vors. Dr. Herzl: Es ist abermals eine Reihe von Zustimmungs¬,['Dr. Herzl'],"['Vors.', 'Zustimmungs¬']",[],[]
rebungen eingelangt. (Verliest dieselben. — Siehe Anhang.),['Siehe Anhang'],[],[],['rebungen']
kund,[],[],[],[]
von,[],[],[],[]
Ferner ist eine aus localen Umständen verspätete Depesche,[],[],[],[]
jüdischen Tscherkessen des Kaukasus eingelangt. (Stürmischer,[],[],[],['Kaukasus']
den,[],[],[],[]
Beifall.),[],[],[],[]
Es ist dann noch ein Antrag von Herrn Dr. Awinowitzky,['Herrn Dr. Awinowitzky'],[],[],[]
"zum Punkte „Culturfragen nachzutragen, der Congress möge das",[],[],[],[]
"Actions-Comité beauftragen, ein zionistisches Organ im Jargon, den",[],[],[],['Actions-Comité']
"unentbehrlichsten Bedürfnissen der Juden in Russland entsprechend, zu",[],['Russland'],[],['Russland']
schaffen.,[],[],[],[]
"Dann habe ich noch die Pflicht, Ihnen mitzutheilen, dass unser",[],[],[],[]
"verehrter Mitstreiter Dr. Rülf in Bonn, der durch sein hohes Alter","['Dr. Rülf', 'Bonn']",[],['Dr. Rülf'],['Bonn']
"verhindert ist, an unseren Arbeiten hier theilzunehmen, uns in be¬",[],[],[],[]
geisterter Weise seiner Theilnahme versichert hat. (Lebhafter Beifall.),[],[],[],[]
Del. Jaffe-Heidelberg: Eine der wichtigsten Aufgaben des Zionis¬,"['Del', 'Jaffe-Heidelberg']",[],[],['Del. Jaffe-Heidelberg']
"mus, auf welche von dieser Stelle schon so oft hingewiesen wurde, ist,",[],[],[],[]
"unser Volk zu vereinigen und unter einem Ideal zu sammeln, dass es",[],['Ideal'],[],[]
